Dataset,Tissue,Cell Type,GENE,log2FC,P Value
Misharin A. (Bronchia),Airway,Multiciliated cells,CES1,0.826435762436596,1.77192666139008e-174
Misharin A. (Bronchia),Airway,Multiciliated cells,CCDC33,0.800212088967522,1.26462390933724e-173
Misharin A. (Bronchia),Airway,Multiciliated cells,FAM166B,0.810797928651208,3.87322368816047e-172
Misharin A. (Bronchia),Airway,Multiciliated cells,GADD45B,-0.388723332390996,2.33707977460413e-167
Misharin A. (Bronchia),Airway,Multiciliated cells,SLC38A1,-0.361806608149188,1.98892029010974e-166
Misharin A. (Bronchia),Airway,Multiciliated cells,EMP3,-0.340140042609138,1.1437154276977e-165
Misharin A. (Bronchia),Airway,Multiciliated cells,DNAH3,0.799141172773638,3.91778632541181e-165
Misharin A. (Bronchia),Airway,Multiciliated cells,LRRC46,0.77248020862341,2.82253452552314e-164
Misharin A. (Bronchia),Airway,Multiciliated cells,ARMC3,0.768881537378488,2.43782910107386e-162
Misharin A. (Bronchia),Airway,Multiciliated cells,DNAI2,0.798464661060558,4.12414624490268e-162
Misharin A. (Bronchia),Airway,Multiciliated cells,SPATA18,0.782731317731083,3.20495674923792e-159
Misharin A. (Bronchia),Airway,Multiciliated cells,VWA3A,0.771554051413984,2.38021475511007e-150
Misharin A. (Bronchia),Airway,Multiciliated cells,OMG,0.811424403567901,4.27646764049137e-150
Misharin A. (Bronchia),Airway,Multiciliated cells,JUNB,-0.363566404695357,9.09233205179469e-149
Misharin A. (Bronchia),Airway,Multiciliated cells,CXCL8,-0.32952624104102,2.24858774518563e-142
Misharin A. (Bronchia),Airway,Multiciliated cells,RIIAD1,0.783179800147963,5.37745267436005e-142
Misharin A. (Bronchia),Airway,Multiciliated cells,GPR162,0.771078554845197,3.16176427444818e-138
Misharin A. (Bronchia),Airway,Multiciliated cells,TSPAN19,0.795575622284549,8.35750607844244e-138
Misharin A. (Bronchia),Airway,Multiciliated cells,LDHA,-0.39628224741671,1.31313759616389e-129
Misharin A. (Bronchia),Airway,Multiciliated cells,PPP1R32,0.824370663126346,9.76287877187538e-129
Misharin A. (Bronchia),Airway,Multiciliated cells,FABP5,-0.386120124552098,5.30456978802052e-127
Misharin A. (Bronchia),Airway,Multiciliated cells,CATSPERD,0.778659230781401,5.00638554805627e-119
Misharin A. (Bronchia),Airway,Multiciliated cells,FOS,-0.339132126979771,2.39931703876454e-109
Misharin A. (Bronchia),Airway,Multiciliated cells,BTG1,-0.456032322913175,1.21566550659131e-104
Misharin A. (Bronchia),Airway,Multiciliated cells,SLC1A5,-0.32330405526662,1.79619281913927e-89
Misharin A. (Bronchia),Airway,Multiciliated cells,TPM4,-0.394929117670201,2.81715081931189e-82
Misharin A. (Bronchia),Airway,Multiciliated cells,S100A9,-0.324293929724825,5.76483555653462e-82
Misharin A. (Bronchia),Airway,Multiciliated cells,GAPDH,-0.515713826673235,5.92865279030957e-77
Misharin A. (Bronchia),Airway,Multiciliated cells,CAPG,-0.32934570647012,8.02459730320445e-63
Misharin A. (Bronchia),Airway,Multiciliated cells,TMSB4X,-0.649361133027122,3.77732937894866e-55
Misharin A. (Bronchia),Airway,Multiciliated cells,TUBB,-0.428944014502677,6.06114082105823e-52
Misharin A. (Bronchia),Airway,Multiciliated cells,RPS18,-0.470678809408732,2.79013006144951e-49
Misharin A. (Bronchia),Airway,Multiciliated cells,ACTB,-0.442323352491184,3.83113680239948e-49
Misharin A. (Bronchia),Airway,Multiciliated cells,EPAS1,-0.341686346227344,2.09313097564222e-48
Misharin A. (Bronchia),Airway,Multiciliated cells,RPS3,-0.5311369044436,3.50271447983499e-47
Misharin A. (Bronchia),Airway,Multiciliated cells,NINJ1,-0.334439597698585,1.2495314302961e-44
Misharin A. (Bronchia),Airway,Multiciliated cells,CTSC,-0.451859724575782,4.90644388619796e-43
Misharin A. (Bronchia),Airway,Multiciliated cells,SLC25A6,-0.414391856484708,8.62419681029815e-43
Misharin A. (Bronchia),Airway,Multiciliated cells,PFN1,-0.413559119104723,3.32740844276034e-42
Misharin A. (Bronchia),Airway,Multiciliated cells,BEX3,-0.356396389911443,1.24242338215202e-35
Misharin A. (Bronchia),Airway,Multiciliated cells,S100A2,-0.333424656209343,6.05910405435283e-34
Misharin A. (Bronchia),Airway,Multiciliated cells,GRN,-0.337300703967698,1.41809874539451e-33
Misharin A. (Bronchia),Airway,Multiciliated cells,RPLP0,-0.382882776919956,3.16028486668053e-32
Misharin A. (Bronchia),Airway,Multiciliated cells,SYNGR2,-0.363554972341892,3.73512677685308e-31
Misharin A. (Bronchia),Airway,Multiciliated cells,RPS19,-0.409507445957688,6.03227187792092e-31
Misharin A. (Bronchia),Airway,Multiciliated cells,H2AFZ,-0.334690996158916,1.02263253536566e-29
Misharin A. (Bronchia),Airway,Multiciliated cells,RPL5,-0.338812316457398,2.09062237524401e-29
Misharin A. (Bronchia),Airway,Multiciliated cells,S100A4,-0.330519582185731,2.59439845262893e-29
Misharin A. (Bronchia),Airway,Multiciliated cells,ACTG1,-0.398692267198968,1.98642100943967e-23
Misharin A. (Bronchia),Airway,Multiciliated cells,ALDOA,-0.379041443988965,3.04653066795956e-21
Misharin A. (Bronchia),Airway,Multiciliated cells,TIMP1,-0.356912945124214,6.94790211321001e-21
Misharin A. (Bronchia),Airway,Multiciliated cells,LY6E,-0.428276582289897,9.93975962820189e-19
Misharin A. (Bronchia),Airway,Multiciliated cells,PTMS,-0.352485384852467,5.8177961602314e-17
Misharin A. (Bronchia),Airway,Multiciliated cells,IFITM1,-0.392572766218706,5.02070044392672e-10
Misharin A. (Bronchia),Airway,Multiciliated cells,GLRX,-0.342851891920511,7.53804604193963e-10
Misharin A. (Bronchia),Airway,Natural killer T cells,HSPA1A,-0.374468341132613,1.22579642244189e-62
Misharin A. (Bronchia),Airway,Natural killer T cells,RAC2,1.0817254422965,7.87391750969098e-57
Misharin A. (Bronchia),Airway,Natural killer T cells,CXCL8,-0.467102185802481,3.41783284675551e-56
Misharin A. (Bronchia),Airway,Natural killer T cells,TUBA1C,-0.458811997182407,1.78818470801873e-54
Misharin A. (Bronchia),Airway,Natural killer T cells,ID1,-0.38255484750516,9.78752372781873e-46
Misharin A. (Bronchia),Airway,Natural killer T cells,SELPLG,0.816967663880208,1.1294359145313e-44
Misharin A. (Bronchia),Airway,Natural killer T cells,LYZ,-0.361578954535866,1.17803668147865e-43
Misharin A. (Bronchia),Airway,Natural killer T cells,IL32,1.42260898177853,1.24174990549533e-42
Misharin A. (Bronchia),Airway,Natural killer T cells,CORO1A,0.968078997349208,1.9511013377395e-39
Misharin A. (Bronchia),Airway,Natural killer T cells,KRT5,-0.36272684897153,1.52996052258541e-38
Misharin A. (Bronchia),Airway,Natural killer T cells,ADIRF,-0.363760941615495,4.19340894564814e-38
Misharin A. (Bronchia),Airway,Natural killer T cells,IER3,-0.374035797830806,8.70856532339466e-37
Misharin A. (Bronchia),Airway,Natural killer T cells,PTPRC,0.972248389670573,3.76136445200944e-36
Misharin A. (Bronchia),Airway,Natural killer T cells,ARHGDIB,0.852305770597855,3.44975538477262e-35
Misharin A. (Bronchia),Airway,Natural killer T cells,CD7,1.23685621564043,4.51489750387029e-35
Misharin A. (Bronchia),Airway,Natural killer T cells,LGMN,-0.390566412619392,1.08472473907953e-34
Misharin A. (Bronchia),Airway,Natural killer T cells,CTSW,1.33281853232335,1.52880460846185e-33
Misharin A. (Bronchia),Airway,Natural killer T cells,KLF5,-0.366385243169396,1.86471817939643e-30
Misharin A. (Bronchia),Airway,Natural killer T cells,CCL5,1.29423669232279,2.14756034910705e-26
Misharin A. (Bronchia),Airway,Natural killer T cells,ALOX5AP,1.10561675948935,5.99403169624301e-26
Misharin A. (Bronchia),Airway,Natural killer T cells,FLT3LG,0.799141138454065,2.54946424634282e-25
Misharin A. (Bronchia),Airway,Natural killer T cells,S100A2,-0.421478117983394,5.51345777495619e-25
Misharin A. (Bronchia),Airway,Natural killer T cells,CCL4,0.955609585221456,1.15324856335623e-22
Misharin A. (Bronchia),Airway,Natural killer T cells,CD37,0.883553358080484,6.65925976924105e-22
Misharin A. (Bronchia),Airway,Natural killer T cells,CYTIP,1.35334771418835,1.5212436082766e-21
Misharin A. (Bronchia),Airway,Natural killer T cells,SERPINH1,-0.367679595375073,6.68245549312981e-21
Misharin A. (Bronchia),Airway,Natural killer T cells,HOPX,1.47233536948282,5.39022702952993e-19
Misharin A. (Bronchia),Airway,Natural killer T cells,APOBEC3G,1.2076535980221,1.24107681172213e-15
Misharin A. (Bronchia),Airway,Natural killer T cells,LIMD2,0.858583778702855,1.89554550063305e-15
Misharin A. (Bronchia),Airway,Natural killer T cells,CD48,1.13923025694822,3.24974027665196e-15
Misharin A. (Bronchia),Airway,Natural killer T cells,TRAC,1.08846061351973,5.46745535935806e-13
Misharin A. (Bronchia),Airway,Natural killer T cells,SPOCK2,0.848077149067432,5.99754614757258e-13
Misharin A. (Bronchia),Airway,Natural killer T cells,EVL,0.886574865542858,1.10584710741852e-12
Misharin A. (Bronchia),Airway,Natural killer T cells,CTSD,-0.427970939861675,5.1508457051193e-10
Misharin A. (Bronchia),Airway,Natural killer T cells,TIMP1,-0.522305848887576,1.66348979227339e-09
Misharin A. (Bronchia),Airway,Natural killer T cells,CTSB,-0.49258393016298,1.78006440645065e-08
Misharin A. (Bronchia),Airway,Natural killer T cells,GLUL,-0.49826603717882,4.1269039398415e-08
Misharin A. (Bronchia),Airway,Natural killer T cells,FABP5,-0.387810221371798,5.02568339568807e-07
Misharin A. (Bronchia),Airway,Natural killer T cells,RUNX3,0.805289851185824,1.53523512467257e-05
Misharin A. (Bronchia),Airway,Natural killer T cells,AQP3,-0.414884809019889,0.000358938752662313
Misharin A. (Bronchia),Airway,Natural killer T cells,NEAT1,-0.392482108097063,0.000740744548611429
Misharin A. (Bronchia),Airway,Natural killer T cells,HSPB1,-0.502765597044479,0.00169429469168299
Misharin A. (Bronchia),Airway,Secretory cells,PLCG2,-0.311422305430477,7.83402685096477e-224
Misharin A. (Bronchia),Airway,Secretory cells,LTF,-0.480367889387345,6.11949177790148e-143
Misharin A. (Bronchia),Airway,Secretory cells,RNASE4,-0.196416243533187,6.57836201173057e-130
Misharin A. (Bronchia),Airway,Secretory cells,UPK1B,0.356469279159287,5.11226557218412e-121
Misharin A. (Bronchia),Airway,Secretory cells,AZGP1,-0.733424125397819,8.49020410490118e-114
Misharin A. (Bronchia),Airway,Secretory cells,ATF3,-0.266211352309054,3.80264342783796e-94
Misharin A. (Bronchia),Airway,Secretory cells,CHI3L1,-0.153007399837385,8.8224391701365e-94
Misharin A. (Bronchia),Airway,Secretory cells,ASS1,0.279229936727227,1.30427320623835e-88
Misharin A. (Bronchia),Airway,Secretory cells,SPTSSA,0.245385195096912,1.60541552986078e-83
Misharin A. (Bronchia),Airway,Secretory cells,AC011603.2,-0.151575729269957,7.55606296918498e-81
Misharin A. (Bronchia),Airway,Secretory cells,GADD45B,-0.174430728359799,1.91526104915975e-79
Misharin A. (Bronchia),Airway,Secretory cells,TCIM,-0.315258745567328,2.51165672457856e-75
Misharin A. (Bronchia),Airway,Secretory cells,PPP1R1A,-0.219312493776523,5.60926590619831e-71
Misharin A. (Bronchia),Airway,Secretory cells,MDK,0.245341069082222,1.61760849531873e-69
Misharin A. (Bronchia),Airway,Secretory cells,KCNQ1OT1,-0.222731751437718,1.76392723598275e-69
Misharin A. (Bronchia),Airway,Secretory cells,AC092683.1,-0.162760456428208,3.41161907112746e-69
Misharin A. (Bronchia),Airway,Secretory cells,GSTP1,0.428025095589977,1.71500299878953e-67
Misharin A. (Bronchia),Airway,Secretory cells,MYEOV,0.252090478111893,2.40261102230115e-67
Misharin A. (Bronchia),Airway,Secretory cells,LRRC26,-0.203535833374696,4.08442007014551e-63
Misharin A. (Bronchia),Airway,Secretory cells,S100A6,0.286546098098968,1.092609085355e-55
Misharin A. (Bronchia),Airway,Secretory cells,LGALS3,0.389854870023617,4.94712455193941e-55
Misharin A. (Bronchia),Airway,Secretory cells,CXCL2,-0.145236095014552,1.77382148434833e-54
Misharin A. (Bronchia),Airway,Secretory cells,KRT7,0.287442131350746,5.42905260305383e-53
Misharin A. (Bronchia),Airway,Secretory cells,MAFF,-0.157643155542907,2.84662531719523e-51
Misharin A. (Bronchia),Airway,Secretory cells,SERPINB3,0.257041974857224,1.32930165377274e-50
Misharin A. (Bronchia),Airway,Secretory cells,CD9,0.350862289284309,3.0242140379223e-48
Misharin A. (Bronchia),Airway,Secretory cells,TXN,0.386552308515439,3.63734698966838e-46
Misharin A. (Bronchia),Airway,Secretory cells,RARRES3,0.322129493964261,1.79344026629884e-44
Misharin A. (Bronchia),Airway,Secretory cells,KRT19,0.251553758119806,5.97827693133507e-44
Misharin A. (Bronchia),Airway,Secretory cells,RPS3,0.248720035170164,1.13861242574172e-43
Misharin A. (Bronchia),Airway,Secretory cells,CYR61,-0.160972850858094,3.70241584596879e-42
Misharin A. (Bronchia),Airway,Secretory cells,FGFBP1,0.414934695606989,4.50201455278476e-42
Misharin A. (Bronchia),Airway,Secretory cells,ANKRD36C,-0.307840213645656,3.01775758904849e-41
Misharin A. (Bronchia),Airway,Secretory cells,ANKRD37,-0.158621145217367,1.82544910997594e-40
Misharin A. (Bronchia),Airway,Secretory cells,TACSTD2,0.271467604225732,2.67456580091448e-39
Misharin A. (Bronchia),Airway,Secretory cells,ID4,-0.201989294444672,6.06936618324828e-36
Misharin A. (Bronchia),Airway,Secretory cells,AGR2,0.275463534347424,4.52591181861572e-35
Misharin A. (Bronchia),Airway,Secretory cells,ZBTB10,-0.16826121645157,1.01826564038187e-33
Misharin A. (Bronchia),Airway,Secretory cells,SOD2,-0.169543951949089,4.10328616183833e-33
Misharin A. (Bronchia),Airway,Secretory cells,RPS19,0.251810007877098,1.13237279986392e-31
Misharin A. (Bronchia),Airway,Secretory cells,GAPDH,0.258058748516801,1.73267917922928e-31
Misharin A. (Bronchia),Airway,Secretory cells,DST,-0.191298067085432,7.55017183145553e-31
Misharin A. (Bronchia),Airway,Secretory cells,MUC5AC,-0.174545765895564,1.99622193568723e-28
Misharin A. (Bronchia),Airway,Secretory cells,NTS,0.265064359621772,2.93466771813961e-28
Misharin A. (Bronchia),Airway,Secretory cells,CXCL3,-0.148090297915566,2.94264280726585e-27
Misharin A. (Bronchia),Airway,Secretory cells,AKR1C2,0.256772103050443,6.29180618899112e-27
Misharin A. (Bronchia),Airway,Secretory cells,LYZ,-0.178389380468942,1.38837713197757e-26
Misharin A. (Bronchia),Airway,Secretory cells,COL1A1,-0.407745779910816,4.08529484333023e-26
Misharin A. (Bronchia),Airway,Secretory cells,SOX9,-0.190172651115236,4.60782998906217e-26
Misharin A. (Bronchia),Airway,Secretory cells,CPE,-0.319806560080454,6.72040728342528e-26
Misharin A. (Bronchia),Airway,Secretory cells,JUN,-0.198695990918438,6.0367738291149e-25
Misharin A. (Bronchia),Airway,Secretory cells,RHOD,0.30186513597134,6.25459693273526e-25
Misharin A. (Bronchia),Airway,Secretory cells,AQP3,0.271199728530198,1.39979883209259e-24
Misharin A. (Bronchia),Airway,Secretory cells,CALD1,-0.331081352270757,4.56105186385467e-24
Misharin A. (Bronchia),Airway,Secretory cells,C1S,-0.189269782642504,2.0671365283157e-23
Misharin A. (Bronchia),Airway,Secretory cells,EGR1,-0.166433882541694,3.15546466912328e-23
Misharin A. (Bronchia),Airway,Secretory cells,PPA1,0.251297130080426,8.07172887094433e-23
Misharin A. (Bronchia),Airway,Secretory cells,MESP1,0.362148021083008,9.35600123270854e-23
Misharin A. (Bronchia),Airway,Secretory cells,CEACAM5,0.29871970524341,1.66330950562681e-22
Misharin A. (Bronchia),Airway,Secretory cells,ANXA1,0.269707276295779,1.96135706418972e-22
Misharin A. (Bronchia),Airway,Secretory cells,RHOB,-0.156470475422749,2.05972652988682e-22
Misharin A. (Bronchia),Airway,Secretory cells,LMTK3,0.311014717896599,1.44523632067093e-20
Misharin A. (Bronchia),Airway,Secretory cells,KLF4,-0.183268196166542,2.52407419644788e-19
Misharin A. (Bronchia),Airway,Secretory cells,S100A16,0.318216847883514,2.03271600164478e-18
Misharin A. (Bronchia),Airway,Secretory cells,ACAT2,0.321573395383365,2.38736424715265e-18
Misharin A. (Bronchia),Airway,Secretory cells,S100A14,0.322001172562302,3.4596582509905e-18
Misharin A. (Bronchia),Airway,Secretory cells,AC007952.4,-0.150609404783287,9.46344788339359e-18
Misharin A. (Bronchia),Airway,Secretory cells,ZFP36L2,-0.148148092292294,8.02787390699522e-16
Misharin A. (Bronchia),Airway,Secretory cells,GPRC5A,0.266052869836957,8.43096559783487e-15
Misharin A. (Bronchia),Airway,Secretory cells,MSMO1,0.244451711848122,9.56147706400014e-15
Misharin A. (Bronchia),Airway,Secretory cells,ATP12A,0.322700860743639,1.70178471607777e-14
Misharin A. (Bronchia),Airway,Secretory cells,CAPN8,-0.148515499213416,2.72943079393875e-13
Misharin A. (Bronchia),Airway,Secretory cells,RIMS1,-0.172784673558212,5.45045750904718e-13
Misharin A. (Bronchia),Airway,Secretory cells,CRABP2,0.251345015416887,6.81390512487614e-13
Misharin A. (Bronchia),Airway,Secretory cells,FDPS,0.294594245489288,9.43260765231354e-13
Misharin A. (Bronchia),Airway,Secretory cells,PLK2,-0.169756960951971,1.7856731219602e-10
Misharin A. (Bronchia),Airway,Secretory cells,LRRC8A,0.271004384686484,2.77445944346015e-09
Misharin A. (Bronchia),Airway,Secretory cells,MUC5B,-0.189266954071108,3.19633246694222e-08
Misharin A. (Bronchia),Airway,Secretory cells,TM4SF1,0.251299578032424,2.56202214490536e-06
Misharin A. (Bronchia),Airway,Secretory cells,GCNT3,0.257916064791254,1.44996153660388e-05
