Dataset,Tissue,Cell Type,GENE,log2FC,P Value
Delorey TM. (Liver),Liver,Cholangiocytes,CAPG,0.748482628947857,1.04386118307774e-184
Delorey TM. (Liver),Liver,Cholangiocytes,LYPD6B,0.605056351055961,2.90884661386222e-49
Delorey TM. (Liver),Liver,Cholangiocytes,PAK3,-2.40155425521994,1.13933015381369e-41
Delorey TM. (Liver),Liver,Cholangiocytes,KCNJ16,-3.37111481028301,2.23233649966446e-39
Delorey TM. (Liver),Liver,Cholangiocytes,PIGR,-2.47134649961883,5.36234436085989e-38
Delorey TM. (Liver),Liver,Cholangiocytes,HIST1H2BG,0.583290323517164,1.00914403695253e-35
Delorey TM. (Liver),Liver,Cholangiocytes,SYNGR1,0.681451808129566,1.11444571956031e-31
Delorey TM. (Liver),Liver,Cholangiocytes,SCGN,-2.70184647141443,2.94736714872145e-29
Delorey TM. (Liver),Liver,Cholangiocytes,CCL2,-2.11795038113242,1.71635841313277e-27
Delorey TM. (Liver),Liver,Cholangiocytes,SOX9,-2.18039188489675,7.16336661521252e-23
Delorey TM. (Liver),Liver,Cholangiocytes,CD24,-2.37696700133378,7.89392652234904e-23
Delorey TM. (Liver),Liver,Cholangiocytes,CXCL6,-3.60724368950723,4.23909880030351e-22
Delorey TM. (Liver),Liver,Cholangiocytes,KRT7,-2.71795969975112,1.30395208932847e-21
Delorey TM. (Liver),Liver,Cholangiocytes,CLIC6,-2.89246638680174,1.38699828346457e-21
Delorey TM. (Liver),Liver,Cholangiocytes,AQP1,-2.43145312849948,2.34895350127463e-21
Delorey TM. (Liver),Liver,Cholangiocytes,KRT19,-3.21149716762073,5.09780913199159e-18
Delorey TM. (Liver),Liver,Cholangiocytes,RHEX,-2.05897077585511,1.26935965038309e-17
Delorey TM. (Liver),Liver,Cholangiocytes,CDKN1C,0.843430369606773,1.55872433932713e-17
Delorey TM. (Liver),Liver,Cholangiocytes,LYZ,0.620924897676945,1.12387113795919e-14
Delorey TM. (Liver),Liver,Cholangiocytes,AC007906.2,1.43263156191564,1.39246853692716e-13
Delorey TM. (Liver),Liver,Cholangiocytes,SPP1,-2.20393796209621,1.68063953390422e-12
Delorey TM. (Liver),Liver,Cholangiocytes,POU6F2,0.871547134482676,3.22590444892257e-12
Delorey TM. (Liver),Liver,Cholangiocytes,TACSTD2,-2.63935027820467,3.24284711604723e-12
Delorey TM. (Liver),Liver,Cholangiocytes,CAV1,-1.98374122921693,1.0781018805494e-10
Delorey TM. (Liver),Liver,Cholangiocytes,FZD1,1.29590154613589,2.21169117223768e-10
Delorey TM. (Liver),Liver,Cholangiocytes,SOX4,-2.35635854024351,4.97859483029038e-10
Delorey TM. (Liver),Liver,Cholangiocytes,SSPN,0.672750913342947,7.57961448171414e-10
Delorey TM. (Liver),Liver,Cholangiocytes,BAMBI,0.682663000449134,1.07710505792863e-09
Delorey TM. (Liver),Liver,Cholangiocytes,SPINT1,-2.10647175492798,3.67785518183267e-09
Delorey TM. (Liver),Liver,Cholangiocytes,ANXA8,0.928437719972264,5.20182667636205e-09
Delorey TM. (Liver),Liver,Cholangiocytes,SLC34A2,0.655667707092782,2.36486682829383e-06
Delorey TM. (Liver),Liver,Cholangiocytes,CLDN9,0.614573350587745,3.79189229084943e-05
Delorey TM. (Liver),Liver,Cholangiocytes,CYS1,0.820072695966786,5.44802499184864e-05
Delorey TM. (Liver),Liver,Cholangiocytes,EFEMP2,0.705333876672693,7.56182872553732e-05
Delorey TM. (Liver),Liver,Cholangiocytes,C6orf132,1.08645250470393,0.000334378321526264
Delorey TM. (Liver),Liver,Cholangiocytes,TRPM3,0.649206006478639,0.00165582651982957
Delorey TM. (Liver),Liver,Endothelial cells,CAVIN3,0.924659848442618,7.859941271142e-98
Delorey TM. (Liver),Liver,Endothelial cells,MECOM,1.5713200396269,2.83687931761543e-31
Delorey TM. (Liver),Liver,Endothelial cells,THSD7A,1.08389336404799,2.07763219803108e-25
Delorey TM. (Liver),Liver,Endothelial cells,CSGALNACT1,0.969726484455991,1.95517203840394e-18
Delorey TM. (Liver),Liver,Endothelial cells,ADGRF5,-2.07070869548244,2.1596263087778e-18
Delorey TM. (Liver),Liver,Endothelial cells,EHD3,-2.3198896242509,2.3239750306938e-17
Delorey TM. (Liver),Liver,Endothelial cells,LAMA4,-1.43700240596014,1.61137312188867e-16
Delorey TM. (Liver),Liver,Endothelial cells,PXDN,-1.29493341538905,2.72035963506798e-16
Delorey TM. (Liver),Liver,Endothelial cells,F8,0.795744307263224,4.89692522279795e-16
Delorey TM. (Liver),Liver,Endothelial cells,CNTNAP3B,0.715814625870042,9.03731149963911e-16
Delorey TM. (Liver),Liver,Endothelial cells,ADM,-1.38550841576763,1.24672185161746e-15
Delorey TM. (Liver),Liver,Endothelial cells,GALNT15,-1.53051860278402,2.54431305964112e-15
Delorey TM. (Liver),Liver,Endothelial cells,FCGR2B,-2.09141861792079,7.21589720069994e-15
Delorey TM. (Liver),Liver,Endothelial cells,F2R,-2.55826007117814,7.93548301062605e-15
Delorey TM. (Liver),Liver,Endothelial cells,STC1,0.824470339618816,1.45238496212731e-14
Delorey TM. (Liver),Liver,Endothelial cells,KCNC4,-1.84365743617116,5.2861077265909e-14
Delorey TM. (Liver),Liver,Endothelial cells,EGFL7,-1.36831952076153,2.94676585316792e-13
Delorey TM. (Liver),Liver,Endothelial cells,PRICKLE2,-1.31871108908541,4.49390013735355e-13
Delorey TM. (Liver),Liver,Endothelial cells,IL33,-2.45555912249906,6.71340490220161e-13
Delorey TM. (Liver),Liver,Endothelial cells,FCN2,-2.17769251784906,2.31057704723671e-12
Delorey TM. (Liver),Liver,Endothelial cells,ENG,-1.31319250205606,1.54549130003053e-11
Delorey TM. (Liver),Liver,Endothelial cells,NPDC1,0.952198561906909,3.48771504581376e-11
Delorey TM. (Liver),Liver,Endothelial cells,ITM2A,0.768878938711189,1.66400045891089e-10
Delorey TM. (Liver),Liver,Endothelial cells,OIT3,-2.11219582369225,2.99698052604696e-10
Delorey TM. (Liver),Liver,Endothelial cells,TM4SF18,-1.41618198876835,2.25134431940628e-09
Delorey TM. (Liver),Liver,Endothelial cells,NOTCH4,-1.47315626266367,2.34445969078479e-09
Delorey TM. (Liver),Liver,Endothelial cells,YBX3,0.867393224124684,3.07001225502687e-09
Delorey TM. (Liver),Liver,Endothelial cells,FCN3,-1.62008645666097,3.23011105015589e-09
Delorey TM. (Liver),Liver,Endothelial cells,CLEC4G,-2.68705303534906,3.86075162773025e-09
Delorey TM. (Liver),Liver,Endothelial cells,CRHBP,-2.4754703743678,4.99415405822845e-09
Delorey TM. (Liver),Liver,Endothelial cells,TMEM88,1.59095088413518,1.14549087662117e-08
Delorey TM. (Liver),Liver,Endothelial cells,ICAM2,-1.2800150688174,1.18914079831315e-08
