Dataset,Tissue,Cell Type,GENE,log2FC,P Value
Bharat A. (PBMC),Blood,NC Monocytes,SULF2,0.197070072822433,4.82018983983136e-13
Bharat A. (PBMC),Blood,NC Monocytes,ARL4A,0.130718062565572,6.17018991080367e-13
Bharat A. (PBMC),Blood,NC Monocytes,CKB,-0.294281234061423,3.66464170283019e-11
Bharat A. (PBMC),Blood,NC Monocytes,FAR2,-0.0977415981564778,4.43972041531456e-11
Bharat A. (PBMC),Blood,NC Monocytes,TAGLN,0.161814113078824,6.27320468431542e-11
Bharat A. (PBMC),Blood,NC Monocytes,ZNF703,0.122413320384435,1.05180706079068e-10
Bharat A. (PBMC),Blood,NC Monocytes,FKBP4,-0.124773595022953,1.36675194083048e-09
Bharat A. (PBMC),Blood,NC Monocytes,IFITM3,0.160809374885114,5.76077516387469e-09
Bharat A. (PBMC),Blood,NC Monocytes,AHCY,0.129562841206349,1.00403268305077e-08
Bharat A. (PBMC),Blood,NC Monocytes,CYB5D2,0.125724687820298,1.68949648163196e-08
Bharat A. (PBMC),Blood,NC Monocytes,RIN2,-0.118434066175703,9.10572930465691e-08
Bharat A. (PBMC),Blood,NC Monocytes,SLC15A3,0.116391887878111,1.45675378824299e-07
Bharat A. (PBMC),Blood,NC Monocytes,SEMA4A,0.112548646422572,4.19731551308895e-07
Bharat A. (PBMC),Blood,NC Monocytes,KYNU,0.171353608990597,6.41417278045171e-07
Bharat A. (PBMC),Blood,NC Monocytes,IL3RA,-0.173007646553412,9.61370337611312e-07
Bharat A. (PBMC),Blood,NC Monocytes,HLA-DQA1,0.114283065923506,8.10675236943034e-06
Bharat A. (PBMC),Blood,NC Monocytes,EPB41L3,0.241054611278858,1.41774984627509e-05
Bharat A. (PBMC),Blood,NC Monocytes,RAD51AP1,-0.100669369272291,1.46516717894453e-05
Bharat A. (PBMC),Blood,NC Monocytes,LKAAEAR1,-0.092519968220628,0.000218798115878231
Bharat A. (PBMC),Blood,NC Monocytes,ARHGAP21,-0.112715294879594,0.00240587320495879
Bharat A. (PBMC),Blood,NC Monocytes,TTYH2,0.12546028445673,0.00261780551488956
Bharat A. (PBMC),Blood,NC Monocytes,FBP1,0.155832229160443,0.0146581929546394
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,PTPRS,-2.37939498086335,4.41305421810384e-116
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,PLD4,-2.70449584917691,1.34799102785675e-114
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,IL3RA,-1.65755568596122,1.66901574519502e-113
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,SOX4,-1.84425977725501,2.02821605604812e-107
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,GZMB,-1.20847733259915,5.38609923005434e-105
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,IRF8,-0.941851908242402,8.88783722089516e-100
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,LILRA4,-3.30119583326625,2.88260473767478e-99
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,BUB1B,-0.895865453319442,1.14713631944653e-98
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,BCL11A,-1.17135296099409,7.72059329063959e-98
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,TPM2,-2.94440283170988,1.52408484441948e-96
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,ALOX5AP,-1.12355321461403,1.91166854579085e-95
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,SLC15A4,-1.14464812777214,2.341028135676e-94
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,IGHG1,2.20743190281374,2.60538318390066e-94
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,PINLYP,-2.29931966876466,3.00623390509355e-94
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,IGHA2,1.14502603384412,4.6030557695032e-93
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,UGCG,-1.55443204956764,6.63592642749444e-93
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,ARMH1,-0.967914102616615,2.54199207278274e-92
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,SERPINF1,-3.19907566960981,2.80358063281222e-88
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,PPP1R14B,-1.06659179300642,1.59190944688196e-86
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,GRAMD1B,-1.395978228691,4.18650300405214e-84
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,CYB561A3,-0.93489033555751,2.90543303220074e-83
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,IGHG3,2.08204294351739,3.62717534446646e-81
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,RASD1,-3.09067337717732,6.00384160380795e-81
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,TNFRSF21,-1.07237859542799,2.19926294918183e-80
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,FKBP11,1.31272426595121,3.52488349614194e-77
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,PRDX4,1.04113802851784,7.22397157081257e-77
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,MAP1A,-1.25796222609979,2.64033260310775e-75
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,POU2AF1,1.70268516478057,1.37067156134923e-72
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,AC012236.1,1.65471097472219,1.92751659222184e-69
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,PPM1J,-1.8469937860007,2.04946383131632e-68
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,CD38,1.55478479080966,7.04615941903335e-68
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,APP,-1.51482776462576,1.19422333120643e-67
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,AL133467.1,1.35156016726343,1.58376712610226e-65
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,LDLRAD4,-1.03493717185971,5.81890013294362e-65
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,TCF4,-1.36353026422769,8.15587720722959e-64
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,MYDGF,1.2003703696822,3.64542785394627e-63
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,IGLC3,0.972012555254609,4.05659461334362e-62
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,MZB1,1.79750537987533,3.25356160541061e-61
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,PROC,-1.85275398816213,3.18718720430972e-59
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,OPN3,-0.921972410214334,5.08147312394995e-59
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,TXNDC5,1.84229546954044,4.0950649870743e-58
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,SLC2A5,1.12065476090834,1.05774576489593e-56
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,FLT3,-1.18074174874344,2.96417253210328e-55
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,TNFRSF13B,1.35136932253499,3.62456306096716e-55
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,CPNE5,0.954083430067896,3.23291610815147e-53
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,AL096865.1,-2.08289063560027,8.90125901290779e-53
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,PDIA4,1.11463880306314,2.33187105732867e-52
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,TOX2,-1.8138889170624,6.18889659242621e-52
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,TNFRSF17,2.44686797059963,6.54021530222282e-51
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,LINC00996,-1.9556814583226,7.51232075920466e-51
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,CD27,1.30761670084981,2.01922206206323e-50
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,IRF4,-1.61503535498527,1.00242875699172e-49
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,TSPAN13,-1.58856996350166,1.3360859056583e-47
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,SEC13,0.919854924592193,9.07135143497691e-47
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,JCHAIN,1.01531091155116,1.17041393991304e-46
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,CCDC50,-1.1674630618451,2.82139673200067e-45
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,IGHA1,1.66329594428513,3.09033546982208e-45
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,TRAF4,-0.953661540351815,6.73562329989565e-43
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,AC104699.1,1.09367511702401,9.66911551364385e-42
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,KDELR2,0.886868113974277,1.84337273931159e-40
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,SDF2L1,0.871598485429924,3.86492199334348e-39
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,JSRP1,0.98836138560012,8.77587844113089e-39
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,CADM1,0.974837917558459,2.37078879850111e-38
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,CCDC167,0.910907188099672,2.40726103915452e-38
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,SEC11C,0.889260977925299,4.78639573803309e-38
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,LMAN1,1.04530795532582,2.52192182585811e-37
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,IGLC2,1.18678206279629,1.47672505055818e-36
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,C12orf75,-0.896532338639554,3.68506754510801e-35
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,ERLEC1,0.886070198538378,9.74884949551556e-34
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,B9D1,1.07407891241283,1.24833858671205e-33
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,LGMN,-1.40132990067365,7.34726208829076e-29
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,MYBL2,-1.54106508312583,1.01507466995599e-25
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,SLC38A5,0.898086948815372,2.64334958102906e-25
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,SRPRB,0.902402857622333,3.3104641484789e-22
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,GGH,1.18484252831359,1.41080570336568e-20
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,EAF2,0.87083391839392,4.11058701478873e-20
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,MANF,0.870896876980156,3.52498564786434e-19
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,SPATS2,1.02188876017347,1.80299096602733e-18
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,PDIA5,1.04348857330724,3.10302265676306e-18
Bharat A. (PBMC),Blood,Plasmacytoid dendritic cells,RHEX,-1.10084360320473,7.41534529776388e-14
Bharat A. (PBMC),Blood,Platelets,HIST1H2BO,-0.639932853639948,1.66363421760065e-164
Bharat A. (PBMC),Blood,Platelets,MDK,-1.05343183365112,5.86023598463611e-106
Bharat A. (PBMC),Blood,Platelets,SOX4,-0.867071859067023,6.92310459897754e-103
Bharat A. (PBMC),Blood,Platelets,KIT,-0.651739355166512,6.31432039583192e-91
Bharat A. (PBMC),Blood,Platelets,SPINK2,-1.64739038885704,3.07409739356945e-84
Bharat A. (PBMC),Blood,Platelets,HSPG2,-0.631066105677705,4.00731121596044e-81
Bharat A. (PBMC),Blood,Platelets,SMIM24,-1.66195114495494,2.85338978549332e-75
Bharat A. (PBMC),Blood,Platelets,PRSS57,-1.48694462033971,7.44956193268917e-74
Bharat A. (PBMC),Blood,Platelets,IL18,-0.682281910552948,1.92834342088076e-72
Bharat A. (PBMC),Blood,Platelets,CPXM1,-0.834764586833585,8.88101198928615e-69
Bharat A. (PBMC),Blood,Platelets,CYTL1,-1.47187842163257,1.21806108818137e-64
Bharat A. (PBMC),Blood,Platelets,ERG,-0.707964927307842,8.46365805256917e-62
Bharat A. (PBMC),Blood,Platelets,CDK6,-0.697231312471579,2.7749366166342e-60
Bharat A. (PBMC),Blood,Platelets,PTGS1,1.09428909169543,3.19413210831523e-59
Bharat A. (PBMC),Blood,Platelets,PRKAR2B,1.26541696551532,1.32066382539534e-52
Bharat A. (PBMC),Blood,Platelets,BEX3,1.01136333434549,2.59485873454253e-45
Bharat A. (PBMC),Blood,Platelets,FAM30A,-0.726027599565628,3.27986292451474e-45
Bharat A. (PBMC),Blood,Platelets,RUFY1,1.13498612118988,1.07791451433702e-44
Bharat A. (PBMC),Blood,Platelets,GNG11,1.51594206159005,8.85511993378794e-44
Bharat A. (PBMC),Blood,Platelets,SMIM10,-0.654143402900166,7.82041593852328e-43
Bharat A. (PBMC),Blood,Platelets,PARVB,1.22671143968208,2.10438484401493e-42
Bharat A. (PBMC),Blood,Platelets,GNAI1,-0.724642986172208,9.14894185932098e-42
Bharat A. (PBMC),Blood,Platelets,CAVIN2,1.68212955164438,1.58134253347097e-41
Bharat A. (PBMC),Blood,Platelets,ITGA2B,1.43511777798723,2.62538053871286e-41
Bharat A. (PBMC),Blood,Platelets,BEX1,-0.724949831272928,7.56498870216826e-41
Bharat A. (PBMC),Blood,Platelets,NRGN,1.43392493832401,6.78531791955991e-40
Bharat A. (PBMC),Blood,Platelets,CLU,1.3338399713101,7.1399611452153e-40
Bharat A. (PBMC),Blood,Platelets,SPARC,1.49629756536979,2.29242538775804e-39
Bharat A. (PBMC),Blood,Platelets,PLOD2,-0.721403257215343,2.24532828454687e-38
Bharat A. (PBMC),Blood,Platelets,MYL9,1.69498365809864,3.91625159914087e-38
Bharat A. (PBMC),Blood,Platelets,NCOA4,1.06883235427173,1.36452984457846e-37
Bharat A. (PBMC),Blood,Platelets,MAP7,-0.925763786618578,6.35860700149951e-37
Bharat A. (PBMC),Blood,Platelets,GRAP2,1.20598093668914,7.85941524079332e-35
Bharat A. (PBMC),Blood,Platelets,AP003068.2,1.09785369058626,1.82105043080441e-33
Bharat A. (PBMC),Blood,Platelets,HIST1H2AC,1.19142331336509,3.66965504971048e-33
Bharat A. (PBMC),Blood,Platelets,NREP,-0.623824416711463,6.13490423386428e-32
Bharat A. (PBMC),Blood,Platelets,TUBA4A,1.02738422582548,8.12950398432251e-30
Bharat A. (PBMC),Blood,Platelets,VCL,1.11381587274023,5.40733793684529e-29
Bharat A. (PBMC),Blood,Platelets,GATA2,-0.645810652598468,1.65975956360217e-28
Bharat A. (PBMC),Blood,Platelets,ILK,1.20812103567377,9.81078921674296e-24
Bharat A. (PBMC),Blood,Platelets,MAP3K7CL,1.28804477751729,2.77541884478207e-22
Bharat A. (PBMC),Blood,Platelets,RPS24,-0.622565757612288,2.47709550250086e-21
Bharat A. (PBMC),Blood,Platelets,RGS18,1.35816733852684,3.51927857187583e-20
Bharat A. (PBMC),Blood,Platelets,CMBL,-0.79529767030972,1.44117384334013e-18
Bharat A. (PBMC),Blood,Platelets,RPS2,-0.645316107486913,3.96172447925977e-17
Bharat A. (PBMC),Blood,Platelets,C19orf33,1.16797235476863,9.17505539543192e-15
Bharat A. (PBMC),Blood,Platelets,RPLP0,-0.644931790998208,9.97240371228729e-15
Bharat A. (PBMC),Blood,Platelets,ACRBP,1.05712635553628,1.65849197219293e-14
Bharat A. (PBMC),Blood,Platelets,ENDOD1,1.00885698337945,5.20513846038496e-13
Bharat A. (PBMC),Blood,Platelets,C2orf88,1.08202734331836,2.07950615698875e-08
