Dataset,Tissue,Cell Type,GENE,log2FC,P Value
Delorey TM. (Heart),Heart,Cardiomyocytes,CHL1,-0.135888156846265,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,CKB,-0.159505538133224,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,CLU,-0.161356997138906,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,DSP,-0.171363407238242,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,EEF1A2,-0.366342419415205,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,ENDOG,-0.113537974334095,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,FGF12,0.235668025065124,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,HIST2H2BE,-0.115930703032948,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,HNRNPH2,-0.135974138280964,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,HSPB6,-0.443086092783279,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,IER3,-0.144090186649571,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,KIF1C,-0.224797223189932,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,MAP1A,-0.162418418573737,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,MB,-0.384222451626638,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,MRPL41,-0.266659633641563,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,MT-ATP6,-0.370956598741185,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,MT-CO2,-0.404456568664137,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,MT-CO3,-0.317062056737098,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,MT-CYB,-0.25625543534075,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,MT-ND1,-0.339737447236476,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,MT-ND2,-0.392367575776529,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,MT-ND4,-0.399535544085615,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,MT2A,-0.265383136991126,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,NFE2L1,-0.28517807193855,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,OTUD1,-0.185327816551672,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,PCDH7,0.257639130544425,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,ROR1-AS1,0.256439853110096,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,S100A1,-0.333456848131961,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,SHISA4,-0.138592780201285,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,SLC25A4,-0.246629371792644,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,TCAP,-0.394146327157775,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,XIRP1,-0.181409936920875,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,ZBTB47,-0.244848849658929,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,ZNF358,-0.173482166543287,0.0
Delorey TM. (Heart),Heart,Cardiomyocytes,RPL13,-0.194734349832084,1.15e-321
Delorey TM. (Heart),Heart,Cardiomyocytes,LMOD2,0.314276723331862,6.04540187312491e-294
Delorey TM. (Heart),Heart,Cardiomyocytes,CHPF,-0.12079371102536,3.73859473023783e-293
Delorey TM. (Heart),Heart,Cardiomyocytes,RPL29,-0.16390256707585,2.20121404591473e-288
Delorey TM. (Heart),Heart,Cardiomyocytes,DDX60L,0.24229278388027,9.51219425878229e-276
Delorey TM. (Heart),Heart,Cardiomyocytes,TNNC1,-0.269067111402846,5.22931583968866e-275
Delorey TM. (Heart),Heart,Cardiomyocytes,DMD,0.295822700331746,2.5388424769157e-266
Delorey TM. (Heart),Heart,Cardiomyocytes,GSN,-0.130771804144597,2.23692217097117e-260
Delorey TM. (Heart),Heart,Cardiomyocytes,HSP90AA1,-0.315092361185916,3.09939262985448e-259
Delorey TM. (Heart),Heart,Cardiomyocytes,COX4I1,-0.159396810583977,1.84822701146753e-252
Delorey TM. (Heart),Heart,Cardiomyocytes,CACNA1C,0.267367651485874,1.4648240675513e-241
Delorey TM. (Heart),Heart,Cardiomyocytes,FTL,-0.161133219133474,4.5837595809447e-231
Delorey TM. (Heart),Heart,Cardiomyocytes,ELN,-0.129148583728339,1.10176662515883e-230
Delorey TM. (Heart),Heart,Cardiomyocytes,FHL2,0.247781088958651,1.01575571763591e-229
Delorey TM. (Heart),Heart,Cardiomyocytes,GPX3,-0.162756121464473,3.56352648827158e-219
Delorey TM. (Heart),Heart,Cardiomyocytes,LAMA2,0.266788116794546,9.98609560020683e-217
Delorey TM. (Heart),Heart,Cardiomyocytes,NPPB,-0.209433569250823,3.03972105494838e-209
Delorey TM. (Heart),Heart,Cardiomyocytes,SLC8A1,0.241377752913012,8.72333968254391e-207
Delorey TM. (Heart),Heart,Cardiomyocytes,RYR2,0.283942543957346,2.53285395183545e-200
Delorey TM. (Heart),Heart,Cardiomyocytes,PDLIM5,0.262033528773458,1.78235008382384e-181
Delorey TM. (Heart),Heart,Cardiomyocytes,PALLD,0.287350939878485,6.80851168006634e-174
Delorey TM. (Heart),Heart,Cardiomyocytes,TMEM71,0.247337987664182,4.86480442710558e-172
Delorey TM. (Heart),Heart,Cardiomyocytes,FHOD3,0.284965679409996,2.91435290328365e-162
Delorey TM. (Heart),Heart,Cardiomyocytes,CTNND2,0.242941935086983,1.40065676710045e-152
Delorey TM. (Heart),Heart,Cardiomyocytes,HSPB7,-0.326000586360581,3.30131453819261e-148
Delorey TM. (Heart),Heart,Cardiomyocytes,HSPB1,-0.211520657551533,6.56678789522622e-140
Delorey TM. (Heart),Heart,Cardiomyocytes,SLC1A3,0.257237379686742,5.50994230949728e-138
Delorey TM. (Heart),Heart,Cardiomyocytes,EMC10,0.297364963436241,1.34411077204987e-129
Delorey TM. (Heart),Heart,Cardiomyocytes,CPED1,0.277551135104213,1.0294377785102e-120
Delorey TM. (Heart),Heart,Cardiomyocytes,AKAP6,0.334762809186643,3.35972307234955e-117
Delorey TM. (Heart),Heart,Cardiomyocytes,TTN-AS1,0.247597259147452,4.47307693785232e-113
Delorey TM. (Heart),Heart,Cardiomyocytes,PLCL1,0.246660745787814,1.60230556605826e-112
Delorey TM. (Heart),Heart,Cardiomyocytes,MT-ND3,-0.188121910647764,2.08241640501838e-110
Delorey TM. (Heart),Heart,Cardiomyocytes,MYO18B,0.303301757202978,1.4742366039211e-109
Delorey TM. (Heart),Heart,Cardiomyocytes,PDZRN3,0.255830972561315,2.07307854985806e-108
Delorey TM. (Heart),Heart,Cardiomyocytes,SORBS2,0.248884697546185,1.01016557573171e-107
Delorey TM. (Heart),Heart,Cardiomyocytes,RCAN2,0.272228249625678,3.41757582227416e-107
Delorey TM. (Heart),Heart,Cardiomyocytes,NCAM1,0.289065893286693,4.68969666363322e-106
Delorey TM. (Heart),Heart,Cardiomyocytes,EXOC6B,0.290851453951932,8.554732247385e-105
Delorey TM. (Heart),Heart,Cardiomyocytes,PDE3A,0.245019535235043,1.93355689645977e-100
Delorey TM. (Heart),Heart,Cardiomyocytes,ROR1,0.325447527636894,7.7904702606766e-98
Delorey TM. (Heart),Heart,Cardiomyocytes,SGCD,0.236698762803582,3.15119801953314e-97
Delorey TM. (Heart),Heart,Cardiomyocytes,FRY,0.258038303768423,1.35417005449537e-96
Delorey TM. (Heart),Heart,Cardiomyocytes,CTNNA3,0.293125597878227,3.61826070872264e-96
Delorey TM. (Heart),Heart,Cardiomyocytes,SLC8A1-AS1,0.293477760351179,8.89232729368386e-91
Delorey TM. (Heart),Heart,Cardiomyocytes,C15orf41,0.24237326532036,2.60766954484075e-90
Delorey TM. (Heart),Heart,Cardiomyocytes,NCKAP5,0.26190719517595,3.04270298775972e-89
Delorey TM. (Heart),Heart,Cardiomyocytes,INPP4B,0.276675171626426,3.28242412059343e-88
Delorey TM. (Heart),Heart,Cardiomyocytes,DES,-0.228919572363767,4.6830356637465e-88
Delorey TM. (Heart),Heart,Cardiomyocytes,XPR1,0.268661263942493,2.64876724579903e-85
Delorey TM. (Heart),Heart,Cardiomyocytes,MAST4,0.258672811487762,4.02835825207362e-85
Delorey TM. (Heart),Heart,Cardiomyocytes,NMRK2,-0.115251611434677,1.33824601982857e-83
Delorey TM. (Heart),Heart,Cardiomyocytes,RBM20,0.309970080579825,1.52627679411856e-83
Delorey TM. (Heart),Heart,Cardiomyocytes,MAGI1,0.23867991242912,1.67197101762502e-82
Delorey TM. (Heart),Heart,Cardiomyocytes,RBMS3,-0.118946647810469,5.9621768495231e-77
Delorey TM. (Heart),Heart,Cardiomyocytes,MLIP,0.276056963584393,7.8132187236873e-76
Delorey TM. (Heart),Heart,Cardiomyocytes,MYL9,-0.112233452360781,1.13099994400306e-75
Delorey TM. (Heart),Heart,Cardiomyocytes,MYPN,0.302074439734154,1.51725974764789e-70
Delorey TM. (Heart),Heart,Cardiomyocytes,C9orf3,0.247644716558649,3.6376461302844e-69
Delorey TM. (Heart),Heart,Cardiomyocytes,CCSER1,0.286793589093339,6.94054755036422e-64
Delorey TM. (Heart),Heart,Cardiomyocytes,TRDN,0.288545327358442,4.41164451273451e-61
Delorey TM. (Heart),Heart,Cardiomyocytes,DTNA,0.248421349888673,1.08170674519068e-58
Delorey TM. (Heart),Heart,Cardiomyocytes,MYOZ2,0.271687085345126,2.99930145938235e-57
Delorey TM. (Heart),Heart,Cardiomyocytes,PGM5,0.23929224182194,2.28806831324908e-48
Delorey TM. (Heart),Heart,Endothelial cells,ACSL1,-0.299394453265947,0.0
Delorey TM. (Heart),Heart,Endothelial cells,ANO2,0.309126610540307,0.0
Delorey TM. (Heart),Heart,Endothelial cells,CD96,-0.257537154694328,0.0
Delorey TM. (Heart),Heart,Endothelial cells,CYYR1,0.260692817039981,0.0
Delorey TM. (Heart),Heart,Endothelial cells,CYYR1-AS1,0.250907225186525,0.0
Delorey TM. (Heart),Heart,Endothelial cells,EMCN,0.256106200577928,0.0
Delorey TM. (Heart),Heart,Endothelial cells,ERG,0.259485403488778,0.0
Delorey TM. (Heart),Heart,Endothelial cells,FLT1,0.325039112242888,0.0
Delorey TM. (Heart),Heart,Endothelial cells,GALNT18,0.327052404738345,0.0
Delorey TM. (Heart),Heart,Endothelial cells,GHR,-0.217182960610876,0.0
Delorey TM. (Heart),Heart,Endothelial cells,GPAM,-0.590539233075128,0.0
Delorey TM. (Heart),Heart,Endothelial cells,IKZF1,-0.209750628073182,0.0
Delorey TM. (Heart),Heart,Endothelial cells,INHBA,-0.248141092677232,0.0
Delorey TM. (Heart),Heart,Endothelial cells,ITGA4,-0.206337674478843,0.0
Delorey TM. (Heart),Heart,Endothelial cells,LDB2,0.378909032599602,0.0
Delorey TM. (Heart),Heart,Endothelial cells,LINC00639,0.269446629031492,0.0
Delorey TM. (Heart),Heart,Endothelial cells,MCF2L,0.277276806657806,0.0
Delorey TM. (Heart),Heart,Endothelial cells,MECOM,0.353294905960293,0.0
Delorey TM. (Heart),Heart,Endothelial cells,MME,-0.312509931142886,0.0
Delorey TM. (Heart),Heart,Endothelial cells,MT-CO2,-0.196707459769841,0.0
Delorey TM. (Heart),Heart,Endothelial cells,PDE3B,-0.243731603359096,0.0
Delorey TM. (Heart),Heart,Endothelial cells,PECAM1,0.252496508326717,0.0
Delorey TM. (Heart),Heart,Endothelial cells,PLEKHG1,0.265048238630426,0.0
Delorey TM. (Heart),Heart,Endothelial cells,PTPRB,0.268194853247809,0.0
Delorey TM. (Heart),Heart,Endothelial cells,RNF144B,0.276274375853701,0.0
