Dataset,Tissue,Cell Type,GENE,log2FC,P Value
Delorey TM. (Kidney),Kidney,Myocytes,COL6A3,0.272979344366075,1.22189251499593e-30
Delorey TM. (Kidney),Kidney,Myocytes,PCOLCE2,-0.655266440723892,3.90604052082625e-30
Delorey TM. (Kidney),Kidney,Myocytes,SERPINE1,0.499378333916664,2.32257198055306e-29
Delorey TM. (Kidney),Kidney,Myocytes,TSHZ2,0.214029033550968,2.36041810545376e-27
Delorey TM. (Kidney),Kidney,Myocytes,VCAN,0.213777523459903,3.68670575199758e-23
Delorey TM. (Kidney),Kidney,Myocytes,NKD1,-0.582137322366641,4.30518600569823e-23
Delorey TM. (Kidney),Kidney,Myocytes,THBS2,0.280142140523737,6.37137799952727e-22
Delorey TM. (Kidney),Kidney,Myocytes,FAM180A,0.309782861781162,1.94670631950316e-20
Delorey TM. (Kidney),Kidney,Myocytes,MAFB,-0.655458709845597,1.82664642482464e-18
Delorey TM. (Kidney),Kidney,Myocytes,CDKN1C,-0.582073310305841,3.4510464552013e-18
Delorey TM. (Kidney),Kidney,Myocytes,CRISPLD2,0.200933043560986,1.25177338235682e-17
Delorey TM. (Kidney),Kidney,Myocytes,CLIC5,-0.588332223988559,3.67832234776525e-17
Delorey TM. (Kidney),Kidney,Myocytes,IGFBP2,-0.550105517251501,3.78683277367788e-17
Delorey TM. (Kidney),Kidney,Myocytes,WT1,-0.883298787762542,9.02432846498987e-17
Delorey TM. (Kidney),Kidney,Myocytes,TRPC4,0.199234387763308,1.8499292751691e-16
Delorey TM. (Kidney),Kidney,Myocytes,FOXC1,-0.55297407563265,2.24036995653567e-16
Delorey TM. (Kidney),Kidney,Myocytes,NECAB1,-0.607030607334889,3.80205160256814e-15
Delorey TM. (Kidney),Kidney,Myocytes,CLMP,0.220773652869786,8.57709092557645e-15
Delorey TM. (Kidney),Kidney,Myocytes,AC139491.7,-0.684599773803191,5.66808333395497e-13
Delorey TM. (Kidney),Kidney,Myocytes,AC074031.1,0.27056486165615,1.27931162097557e-12
Delorey TM. (Kidney),Kidney,Myocytes,FN1,0.435787295229224,1.30564740930784e-12
Delorey TM. (Kidney),Kidney,Myocytes,HTRA1,-0.723677822325659,6.72747412276129e-12
Delorey TM. (Kidney),Kidney,Myocytes,NPNT,-0.549650022471236,8.73009793929957e-12
Delorey TM. (Kidney),Kidney,Myocytes,MAP2,0.327318010860999,8.8157769003412e-12
Delorey TM. (Kidney),Kidney,Myocytes,DACH2,-0.561779115936037,1.10038407744953e-11
Delorey TM. (Kidney),Kidney,Myocytes,PRR16,0.250634182700371,3.36544454911025e-11
Delorey TM. (Kidney),Kidney,Myocytes,AC092813.2,-0.842143012293569,3.75684914931594e-11
Delorey TM. (Kidney),Kidney,Myocytes,NID1,0.417971986863429,4.17038914687876e-11
Delorey TM. (Kidney),Kidney,Myocytes,TYRO3,-0.681888244442054,4.08974328387519e-10
Delorey TM. (Kidney),Kidney,Myocytes,TMEM244,0.519000631581769,4.59269105411208e-10
Delorey TM. (Kidney),Kidney,Myocytes,F3,-0.595155588850869,8.92156113128958e-10
Delorey TM. (Kidney),Kidney,Myocytes,DCLK1,0.240086682576533,1.31904079253181e-09
Delorey TM. (Kidney),Kidney,Myocytes,PHACTR3,0.22756077278829,4.11863061655785e-09
Delorey TM. (Kidney),Kidney,Myocytes,RBM24,0.199104923901114,4.45035269408024e-09
Delorey TM. (Kidney),Kidney,Myocytes,AKAP12,0.244743255934695,7.78681673826034e-09
Delorey TM. (Kidney),Kidney,Myocytes,NTNG1,-0.543920423716866,1.00654844768681e-06
Delorey TM. (Kidney),Kidney,Myocytes,PLA2G4A,0.209619318395988,1.06790271796227e-06
Delorey TM. (Kidney),Kidney,Myocytes,LMX1B,-0.559887916260906,9.08701566208285e-06
Delorey TM. (Kidney),Kidney,Myocytes,KCNK6,0.246366205794176,2.50494487948338e-05
Delorey TM. (Kidney),Kidney,Myocytes,GEM,0.216289441406322,0.00305399038587633
Delorey TM. (Kidney),Kidney,Myocytes,C7,0.401222342914365,0.00502241291981315
Delorey TM. (Kidney),Kidney,Principle cells,AC099482.1,-0.544404130874208,0.0
Delorey TM. (Kidney),Kidney,Principle cells,ZPLD1,0.136465825595222,4.8333594788312e-303
Delorey TM. (Kidney),Kidney,Principle cells,LINC00511,0.118777131273368,1.66540597696336e-243
Delorey TM. (Kidney),Kidney,Principle cells,LINC01098,-0.156369720361835,3.85507935892916e-227
Delorey TM. (Kidney),Kidney,Principle cells,AC008250.1,-0.256213980450418,4.12715894447968e-211
Delorey TM. (Kidney),Kidney,Principle cells,AC010197.1,-0.127811370245787,2.05540482772477e-188
Delorey TM. (Kidney),Kidney,Principle cells,SLC8A1,-0.33272337729172,8.38772697241927e-186
Delorey TM. (Kidney),Kidney,Principle cells,FP671120.1,0.13355463433516,9.13800125203433e-185
Delorey TM. (Kidney),Kidney,Principle cells,SPNS2,0.129464799730513,5.02995759427569e-156
Delorey TM. (Kidney),Kidney,Principle cells,LINC01924,-0.156839145027213,7.69413314976756e-141
Delorey TM. (Kidney),Kidney,Principle cells,GPRC5A,0.306859190100597,1.53859398379275e-135
Delorey TM. (Kidney),Kidney,Principle cells,PRKG1,-0.121026715725764,2.5359192380303e-128
Delorey TM. (Kidney),Kidney,Principle cells,LAMB3,0.127648035735285,3.01263267125436e-105
Delorey TM. (Kidney),Kidney,Principle cells,IGFBP3,0.189907080065097,1.07696043627576e-98
Delorey TM. (Kidney),Kidney,Principle cells,PLOD2,-0.111789296000733,4.03519341636692e-90
Delorey TM. (Kidney),Kidney,Principle cells,FAM110C,0.127398742008697,6.67434886636932e-89
Delorey TM. (Kidney),Kidney,Principle cells,TRPV5,-0.222316878192523,4.76547755512242e-87
Delorey TM. (Kidney),Kidney,Principle cells,GAPDH,0.153757315847697,1.45638804819097e-86
Delorey TM. (Kidney),Kidney,Principle cells,IER3,0.131440300768036,6.16449609414822e-85
Delorey TM. (Kidney),Kidney,Principle cells,SEMA6D,-0.109382081624317,6.23471062198429e-82
Delorey TM. (Kidney),Kidney,Principle cells,PDE1C,-0.125294922316736,8.17038039665403e-79
Delorey TM. (Kidney),Kidney,Principle cells,RASAL1,0.249622017911917,2.3232052585246e-78
Delorey TM. (Kidney),Kidney,Principle cells,ACSM2A,-0.121312688753358,2.1784142157828e-76
Delorey TM. (Kidney),Kidney,Principle cells,GABRB3,-0.121656956860525,1.15489497598677e-61
Delorey TM. (Kidney),Kidney,Principle cells,TMPRSS4,0.17842327371805,4.18853011552993e-57
Delorey TM. (Kidney),Kidney,Principle cells,TFRC,-0.109642055301553,1.38641673381052e-52
Delorey TM. (Kidney),Kidney,Principle cells,LINC00645,-0.110118625792452,2.42011158371574e-52
Delorey TM. (Kidney),Kidney,Principle cells,MT-ND1,0.128684810975259,3.47988306770171e-45
Delorey TM. (Kidney),Kidney,Principle cells,ACOXL,0.128497298777745,5.39089037286531e-44
Delorey TM. (Kidney),Kidney,Principle cells,FTCD,-0.131118444268892,3.91538663508404e-41
Delorey TM. (Kidney),Kidney,Principle cells,RHEX,0.130258334261517,8.55541530283628e-41
Delorey TM. (Kidney),Kidney,Principle cells,PIP5K1B,-0.153400359307415,1.77593523716537e-40
Delorey TM. (Kidney),Kidney,Principle cells,AC138305.1,-0.157611748409113,1.02437713063759e-37
Delorey TM. (Kidney),Kidney,Principle cells,TMEM178A,-0.200466888215739,3.54200293838786e-35
Delorey TM. (Kidney),Kidney,Principle cells,LRP1B,-0.116938083146867,4.38584976520523e-35
Delorey TM. (Kidney),Kidney,Principle cells,RHCG,-0.237132337495691,6.66788329282914e-35
Delorey TM. (Kidney),Kidney,Principle cells,BACH2,-0.122028977733069,2.62140878106217e-34
Delorey TM. (Kidney),Kidney,Principle cells,PRKAG2,0.120371788773938,4.85026809372976e-33
Delorey TM. (Kidney),Kidney,Principle cells,RGS6,-0.302536556190408,5.47877261052738e-31
Delorey TM. (Kidney),Kidney,Principle cells,CDH20,-0.111271815697661,2.91414972088749e-27
Delorey TM. (Kidney),Kidney,Principle cells,PLCG2,0.174411228064357,8.04614514527922e-25
Delorey TM. (Kidney),Kidney,Principle cells,KRT19,0.201485145236298,1.08468413257692e-23
Delorey TM. (Kidney),Kidney,Principle cells,TMEM52B,-0.151884358624005,1.31680377595084e-23
Delorey TM. (Kidney),Kidney,Principle cells,STOX2,0.143339109108225,4.7464664538549e-21
Delorey TM. (Kidney),Kidney,Principle cells,TDRD5,-0.127135888994401,6.75380835180966e-19
Delorey TM. (Kidney),Kidney,Principle cells,ALDH1A2,0.163254741423246,9.85525877251676e-19
Delorey TM. (Kidney),Kidney,Principle cells,AF233439.1,-0.122598243588137,2.28634659688738e-15
Delorey TM. (Kidney),Kidney,Principle cells,PPARG,0.132080657382555,2.74813400234198e-13
Delorey TM. (Kidney),Kidney,Principle cells,ARG2,0.128256901921923,4.12305944193485e-12
Delorey TM. (Kidney),Kidney,Principle cells,SCNN1B,-0.158255040663461,3.9215219732826e-11
Delorey TM. (Kidney),Kidney,Principle cells,ITGB8,0.129791957016465,2.8170100559279e-09
Delorey TM. (Kidney),Kidney,Principle cells,KLRD1,0.152991790474599,2.91682209700571e-08
Delorey TM. (Kidney),Kidney,Principle cells,NDRG1,0.131008517465783,2.97542262243187e-08
Delorey TM. (Kidney),Kidney,Principle cells,EXPH5,0.146036053428954,1.8807617559468e-06
Delorey TM. (Kidney),Kidney,Principle cells,SCNN1G,0.157357693170771,0.0148105142911279
Delorey TM. (Kidney),Kidney,Proximal tubule cells,ACSM2A,-0.38116680838807,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,BHMT,-0.15110714683067,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CDH6,0.249015019958621,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CLTRN,0.262757212557757,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CRYAB,-0.139134382732076,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CRYM,-0.147736994121939,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CYP24A1,0.22099131954989,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,FAU,0.238906560409618,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,HBA1,-0.175536522551908,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,MASP1,-0.143449594265676,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,MT1G,0.442443297493363,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,MT1M,-0.156316358464681,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,MT1X,0.318779101234691,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,RNF212B,-0.256929480818879,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,TNFRSF11B,-0.129911853725239,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,VNN1,-0.171247574660884,0.0
Delorey TM. (Kidney),Kidney,Proximal tubule cells,AL138828.1,0.204762293080545,1.87065670040782e-309
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CREB5,0.259235190297982,2.43708017688558e-297
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CXXC4-AS1,-0.121372587575212,1.06215689563597e-272
Delorey TM. (Kidney),Kidney,Proximal tubule cells,RHEX,0.24621436563843,1.06129718050481e-252
Delorey TM. (Kidney),Kidney,Proximal tubule cells,AKR1B10,0.2066995821456,2.1379483359362e-248
Delorey TM. (Kidney),Kidney,Proximal tubule cells,PRAG1,0.200525630130809,2.52035313821741e-243
Delorey TM. (Kidney),Kidney,Proximal tubule cells,PFKFB1,-0.134250097995778,2.2605850472578e-241
Delorey TM. (Kidney),Kidney,Proximal tubule cells,SLC22A12,-0.119670363827972,1.09277973379545e-217
Delorey TM. (Kidney),Kidney,Proximal tubule cells,ACSM2B,-0.362632715156329,7.32817429064219e-214
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CYP3A5,-0.179760102097425,1.60831227250899e-193
Delorey TM. (Kidney),Kidney,Proximal tubule cells,ITGAV,0.247364665239202,8.86317384043706e-189
Delorey TM. (Kidney),Kidney,Proximal tubule cells,STOX2,0.289585977647455,4.29970634459708e-178
Delorey TM. (Kidney),Kidney,Proximal tubule cells,PARS2,-0.127318306050234,3.9245057850354e-177
Delorey TM. (Kidney),Kidney,Proximal tubule cells,MCTP2,0.197414166019247,1.27172477942792e-175
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CMBL,-0.178274034184881,7.84149212668636e-171
Delorey TM. (Kidney),Kidney,Proximal tubule cells,NRXN1,-0.153260408350909,1.19703304583811e-170
Delorey TM. (Kidney),Kidney,Proximal tubule cells,SAMD4A,0.233564809426869,3.61791518079178e-168
Delorey TM. (Kidney),Kidney,Proximal tubule cells,AC007529.2,-0.144769934971436,8.1542948315018e-161
Delorey TM. (Kidney),Kidney,Proximal tubule cells,PRKD1,0.20456797812836,6.50061465797922e-154
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CCDC26,-0.12919725243643,5.92504592544354e-144
Delorey TM. (Kidney),Kidney,Proximal tubule cells,NHS,0.239298031872154,3.54036475354507e-134
Delorey TM. (Kidney),Kidney,Proximal tubule cells,KCNQ3,0.222316760390377,2.7356363479445e-128
Delorey TM. (Kidney),Kidney,Proximal tubule cells,LINC02471,0.201288813130049,6.8833758536752e-121
Delorey TM. (Kidney),Kidney,Proximal tubule cells,SLC9C1,-0.139822357745509,6.123105660694e-118
Delorey TM. (Kidney),Kidney,Proximal tubule cells,FTH1,-0.18346834175671,5.30572814656023e-103
Delorey TM. (Kidney),Kidney,Proximal tubule cells,NRCAM,0.222266129107581,2.92686774486424e-102
Delorey TM. (Kidney),Kidney,Proximal tubule cells,PRUNE2,0.225325008197083,8.09152711604012e-95
Delorey TM. (Kidney),Kidney,Proximal tubule cells,DPYS,-0.206530776712449,2.86736516098485e-91
Delorey TM. (Kidney),Kidney,Proximal tubule cells,SLC39A14,0.258082974152472,9.95162454516342e-87
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CLDN1,0.222346306812962,3.16078558154637e-84
Delorey TM. (Kidney),Kidney,Proximal tubule cells,G6PC,-0.131990916268555,3.18821825436639e-82
Delorey TM. (Kidney),Kidney,Proximal tubule cells,ERICH4,-0.14803722606859,6.64825850513201e-78
Delorey TM. (Kidney),Kidney,Proximal tubule cells,PDZD2,-0.156856593646884,2.52941274978384e-75
Delorey TM. (Kidney),Kidney,Proximal tubule cells,GLS,0.23262482706027,5.60985730372733e-74
Delorey TM. (Kidney),Kidney,Proximal tubule cells,AC096577.1,-0.208108189872465,7.6472696756433e-74
Delorey TM. (Kidney),Kidney,Proximal tubule cells,C5orf67,0.219891805792028,6.9097440898552e-72
Delorey TM. (Kidney),Kidney,Proximal tubule cells,ACSF2,-0.188936559185119,1.89140251817239e-71
Delorey TM. (Kidney),Kidney,Proximal tubule cells,TRABD2B,0.215895474517282,4.88493734644961e-67
Delorey TM. (Kidney),Kidney,Proximal tubule cells,SPATS2L,0.197398171769304,2.7802003736378e-63
Delorey TM. (Kidney),Kidney,Proximal tubule cells,FNIP2,0.231085431127677,1.36277551116259e-62
Delorey TM. (Kidney),Kidney,Proximal tubule cells,MT2A,-0.137902199590172,1.62833255754724e-59
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CTSB,0.214289315737822,1.17840191637414e-58
Delorey TM. (Kidney),Kidney,Proximal tubule cells,FTL,-0.178704693699933,6.11675103703303e-56
Delorey TM. (Kidney),Kidney,Proximal tubule cells,DSCAML1,0.25107164683235,2.56977143119581e-54
Delorey TM. (Kidney),Kidney,Proximal tubule cells,OPCML,-0.124772951415711,2.76914357854919e-54
Delorey TM. (Kidney),Kidney,Proximal tubule cells,PTH1R,-0.147408616672354,2.16612004817541e-50
Delorey TM. (Kidney),Kidney,Proximal tubule cells,HAO2,-0.128078153543034,8.87838687707628e-48
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CYP4A11,-0.167465922556448,5.96295382467429e-47
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CDH2,0.221931583489528,2.79402382440795e-46
Delorey TM. (Kidney),Kidney,Proximal tubule cells,COL23A1,0.218246983510152,9.74583702267972e-40
Delorey TM. (Kidney),Kidney,Proximal tubule cells,RHOBTB1,0.206135054286494,1.0866665284924e-38
Delorey TM. (Kidney),Kidney,Proximal tubule cells,PROM1,0.209051341300392,2.16933423843771e-38
Delorey TM. (Kidney),Kidney,Proximal tubule cells,GRAMD1B,-0.157475628838577,7.13261276754763e-37
Delorey TM. (Kidney),Kidney,Proximal tubule cells,NEDD4L,0.204625004271209,1.04593646121939e-36
Delorey TM. (Kidney),Kidney,Proximal tubule cells,AL121999.1,0.233448578022083,1.71181561325356e-36
Delorey TM. (Kidney),Kidney,Proximal tubule cells,WDR72,0.208180491851818,6.01191305553362e-36
Delorey TM. (Kidney),Kidney,Proximal tubule cells,ZNF804B,-0.134524528085908,9.13488404921781e-31
Delorey TM. (Kidney),Kidney,Proximal tubule cells,GPT,-0.119252039567818,9.85032766239083e-29
Delorey TM. (Kidney),Kidney,Proximal tubule cells,ZBTB16,-0.139401248602446,2.44416426625257e-26
Delorey TM. (Kidney),Kidney,Proximal tubule cells,BNC2,0.209082595502481,2.51943108986692e-23
Delorey TM. (Kidney),Kidney,Proximal tubule cells,CYP4A22-AS1,-0.180813916388639,2.76071179584838e-22
Delorey TM. (Kidney),Kidney,Proximal tubule cells,SLC5A12,-0.152477171932999,3.75574737087658e-16
Delorey TM. (Kidney),Kidney,Proximal tubule cells,AC113386.1,0.299778842011215,6.81179380843529e-15
Delorey TM. (Kidney),Kidney,Proximal tubule cells,HNF4G,0.209444437556339,2.26191207788364e-13
Delorey TM. (Kidney),Kidney,Proximal tubule cells,ST18,-0.119783657968312,5.81232551272216e-13
Delorey TM. (Kidney),Kidney,Proximal tubule cells,ANK2,-0.1291586289281,3.88256858606704e-11
Delorey TM. (Kidney),Kidney,Proximal tubule cells,BICC1,0.263796315936961,4.79739563053784e-10
Delorey TM. (Kidney),Kidney,Proximal tubule cells,AC010235.1,0.19750660451547,1.937537338761e-09
